id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41946820,"Bright, quiet room in beautiful BS5",5232963,Katy,Easton,51.46396,-2.55988,Private room,30,1,42,17/11/2021,1.85,1,237
41951725,"Contemporary Home in Friendly Easton, Free Parking",331981013,Chris,Easton,51.46596,-2.55829,Entire home/apt,102,1,49,20/11/2021,2.19,1,307
41970836,a very clean quiet house.,156809686,Adriana,Eastville,51.47262,-2.5564,Private room,45,2,1,3/10/2021,0.36,2,357
42038513,Belgravia Apartments 2 Over looking Clifton Down,333150984,Zahid,Stoke Bishop,51.47127,-2.61637,Entire home/apt,112,2,30,26/9/2021,1.42,4,6
42057424,Great 1 Bed Walking Distance To Whiteladies Road,65192629,Hopewell,Clifton Down,51.4593,-2.61192,Entire home/apt,90,1,23,28/10/2021,1.02,143,0
42107283,Lovely room with a view onto green square,18677372,Agata,Knowle,51.42937,-2.57025,Private room,25,4,15,1/11/2021,0.68,2,81
42134299,The Parade: Central Flat with Parking,327290686,Alexandra,Cotham,51.46419,-2.59529,Entire home/apt,186,2,69,15/12/2021,3.06,1,365
42261018,"Superior Studio Apartment in Clifton, Bristol",335421429,Paul,Clifton Down,51.4656,-2.61748,Entire home/apt,100,1,175,23/12/2021,7.73,1,257
42311214,King size bed in stunning 1920's home near Bristol,64644010,John,Stoke Bishop,51.4862,-2.65137,Private room,36,1,1,5/3/2020,0.05,3,0
42326202,New - Garden Apartment Cotham & Stokes Croft BS6,2908382,GregandClare,Central,51.46377,-2.59105,Entire home/apt,105,3,33,2/12/2021,1.96,3,231
42330348,En-Suite Private Double Bedroom Temple Meads,61920341,Natalia,Lawrence Hill,51.45267,-2.5783,Private room,42,1,42,12/12/2021,1.89,1,171
42347659,Welcome to The lodge - Private Flat,272571140,Armando,Clifton Down,51.46667,-2.61703,Entire home/apt,1500,1,1,23/2/2020,0.04,1,363
42369226,Cosy 2 Bed Victorian Flat- perfect for exploring,303602780,Katrina,Clifton,51.45102,-2.62284,Entire home/apt,115,3,27,13/12/2021,1.23,1,88
42385125,St George Fire Station with private parking,223195701,Philippa,St George West,51.45876,-2.54658,Entire home/apt,115,2,43,17/12/2021,1.95,1,141
42402995,Central 1 bed Harbourside flat with river views,53025889,Sarah,Hotwells & Harbourside,51.44929,-2.60812,Entire home/apt,131,2,10,24/10/2020,0.46,1,0
42403988,Quiet house just 5 minutes from the vibrant city,187633531,Bea,Ashley,51.46749,-2.58654,Private room,500,2,9,29/8/2020,0.52,1,142
42422747,Contemporary garden flat in Clifton,158978666,Air360,Clifton Down,51.45853,-2.61308,Entire home/apt,93,1,68,17/12/2021,3.1,1,326
42478608,Entire Very large single bedroom flat.,156809686,Adriana,Clifton Down,51.46521,-2.61108,Entire home/apt,85,2,0,,,2,86
42479818,Double bedroom in Montpelier terraced house,302067141,Claire,Ashley,51.46544,-2.58622,Private room,35,1,0,,,2,2
42480169,Single bedroom in Montpelier terraced house,302067141,Claire,Ashley,51.46742,-2.587,Private room,20,1,4,16/3/2020,0.18,2,0
42503334,Beautiful House off Gloucester Rd,136162830,Helen,Redland,51.47382,-2.59437,Entire home/apt,270,2,16,11/12/2021,0.74,1,235
42532128,Modern 2-bed in the stylish Paintworks,333096111,Ollie,Brislington West,51.443,-2.56456,Entire home/apt,207,3,27,11/11/2021,1.25,1,19
42560302,Peaceful double bedroom close to the City Centre,1684195,Tom,Windmill Hill,51.44264,-2.57948,Private room,49,1,26,18/12/2021,1.61,1,72
42601716,Grade II Listed Converted Church Tower - 6 person,8427509,Sarah,Lawrence Hill,51.45669,-2.58066,Entire home/apt,262,2,27,19/12/2021,1.25,1,16
42604078,Double room close to city centre. 101.,290498800,James,Hotwells & Harbourside,51.4488,-2.62189,Private room,25,1,31,5/12/2021,4.31,2,23
42660042,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,Frome Vale,51.48458,-2.51917,Private room,89,1,0,,,2,34
42689192,Twin room in stunning 1920's home near Bristol,64644010,John,Stoke Bishop,51.48491,-2.65184,Private room,38,1,1,2/11/2021,0.58,3,0
42690375,Belgrave Apartment 3 Clifton,333150984,Zahid,Clifton Down,51.46993,-2.61702,Entire home/apt,103,2,38,31/10/2021,1.74,4,87
42783611,The Bristol Coach House in the heart of Bishopston,82491365,Dee,Redland,51.47757,-2.59301,Entire home/apt,110,2,38,22/12/2021,8.2,1,137
42786066,close to nature and close to town,62237131,Vicky,Bishopsworth,51.42616,-2.60974,Private room,35,2,6,17/10/2021,0.41,1,30
42810787,Central modern maisonette in a historic brewery,23536034,Stela,Lawrence Hill,51.45732,-2.57973,Entire home/apt,75,31,5,10/7/2021,0.28,1,38
42846618,Dover Place - No.2,125651447,Your Apartment,Clifton,51.45484,-2.61017,Entire home/apt,161,1,0,,,63,329
42846782,Dover Place - No.1,125651447,Your Apartment,Clifton,51.45612,-2.61128,Entire home/apt,153,1,6,28/11/2021,0.42,63,363
42913036,"Modern Garden Room: ensuite bathroom, own entrance",139825215,Craig,Lockleaze,51.49338,-2.57377,Private room,31,2,15,17/12/2021,0.71,1,41
42938607,Amazing Victorian House overlooking the docks,7607380,Jerry And Jacqui,Hotwells & Harbourside,51.44656,-2.60235,Entire home/apt,550,3,6,27/9/2021,0.37,2,356
42949801,Beautiful First Floor Period Apartment,65192629,Hopewell,Cotham,51.4679,-2.60558,Entire home/apt,97,2,8,5/12/2021,0.99,143,0
43086069,THE PLACE (Garden Maisonette with roof terrace).,47685419,Max,Horfield,51.48942,-2.58408,Entire home/apt,101,3,6,13/12/2021,1.33,1,196
43176437,Spacious & modern apartment in the city centre,121865535,Tom,Central,51.45538,-2.59191,Entire home/apt,82,2,67,16/12/2021,3.5,2,293
43304855,A lovely 1 bed flat just off Whiteladies Road,344839802,Rosie,Central,51.46247,-2.60617,Entire home/apt,96,3,17,13/12/2021,0.99,1,206
43360492,"The Spanish Pensi??n, warm and friendly!",127829947,David,Southville,51.44313,-2.6163,Entire home/apt,104,3,16,6/12/2021,1.05,1,265
43410106,City centre apartment available with free parking,18561057,Edward,Windmill Hill,51.44253,-2.58226,Entire home/apt,150,2,8,19/12/2021,3.53,1,3
43429783,Andie??s Apartment - Clifton Triangle,213692960,Andie,Hotwells & Harbourside,51.45588,-2.60774,Entire home/apt,106,2,49,16/9/2021,2.51,1,114
43503698,Large One Bed Apartment. Heart of Old City,80431142,Sean,Central,51.45653,-2.59478,Entire home/apt,160,2,18,7/11/2021,2.49,2,228
43533330,4 bed house in central east Bristol. BS5,47000633,Becka,Easton,51.45834,-2.56018,Entire home/apt,125,4,14,7/12/2021,0.81,2,28
43553873,Belgrave Apartment 4 Clifton Bristol,333150984,Zahid,Clifton Down,51.46976,-2.61665,Entire home/apt,99,2,34,5/12/2021,1.95,4,363
43655293,Amazing 3 Bed Townhouse walking distance from Bristol Temple Meads!,46710015,Davinia,Lawrence Hill,51.45199,-2.57688,Entire home/apt,159,2,17,26/9/2021,1.06,2,0
43661411,Gypsy Caravan Hire... you choose the location,121190519,Juliet,St George Central,51.46158,-2.53506,Entire home/apt,250,2,1,2/6/2021,0.15,1,83
43710616,Family home with extraordinary garden,1652776,Louw & Philippa,Redland,51.47337,-2.60367,Entire home/apt,155,6,6,28/8/2021,0.35,1,7
43745406,Cosy Self-Contained En-suite Room with a View,171384,Joanne,Eastville,51.48123,-2.55599,Private room,30,2,14,4/9/2021,0.8,1,265
43762200,One Bedroom Plus at Cove West India House,287107471,Cove West India,Central,51.45433,-2.59213,Hotel room,147,1,12,27/11/2021,0.75,4,355
43762211,Two Bed Apartment at Cove West India House,287107471,Cove West India,Central,51.45258,-2.59193,Hotel room,222,1,5,8/10/2021,0.4,4,330
43775630,The Tilling House sleeps 7 - MyCityHaven,51686051,Michael,Horfield,51.49357,-2.58754,Entire home/apt,215,2,0,,,10,0
43826937,Spacious and stylish central Bristol base,236481623,Mairead,Lawrence Hill,51.45753,-2.5778,Entire home/apt,129,1,85,21/12/2021,5.18,18,253
43934998,SACO Bristol Broad Quay-Two Bedroom Club Apartment,282688142,SACO Bristol,Central,51.4515,-2.59737,Entire home/apt,150,1,23,19/11/2021,1.31,10,330
43949762,Clifton 2 Bedroom Apartment with Sunny Courtyard,65192629,Hopewell,Clifton,51.45508,-2.61538,Entire home/apt,153,2,1,7/7/2020,0.06,143,0
43982957,"Luxury, Contemporary Georgian Apartment",7359927,Camille,Ashley,51.4623,-2.58696,Entire home/apt,106,2,5,27/9/2021,0.31,1,0
44008891,VW California Coast,65192629,Hopewell,Central,51.44956,-2.59542,Entire home/apt,167,7,0,,,143,7
44044351,Derby Den by Cliftonvalley Apartments,16630323,Matt,Bishopston & Ashley Down,51.47471,-2.58564,Entire home/apt,117,2,33,6/12/2021,1.9,8,52
44070173,2 bed boutique Apt - Free parking - City Centre,125651447,Your Apartment,Central,51.45943,-2.59022,Entire home/apt,153,1,6,20/8/2021,0.38,63,354
44079705,Not Available to book. Apologies,27746846,Debbie,Horfield,51.50087,-2.58983,Entire home/apt,100,2,3,7/9/2020,0.18,1,90
44085131,"Double Room Redfield Bristol
Covid Secure Safety",353641479,Jean Paul,Easton,51.45838,-2.55706,Private room,21,5,6,25/7/2021,0.36,1,176
44091501,Boutique garden flat: hot tub and street parking,24299197,Aline,Cotham,51.46656,-2.602,Entire home/apt,200,2,25,28/11/2021,1.44,2,266
44098413,Spacious Designer Flat in The Centre of Bristol,121865535,Tom,Central,51.45655,-2.59062,Entire home/apt,80,2,82,19/12/2021,4.63,2,278
44143417,129 Grittleton Rd Apartment,354971200,Yasmin,Horfield,51.49592,-2.58622,Private room,429,1,0,,,1,90
44146501,Redcliffe Parade - No.1,125651447,Your Apartment,Central,51.44745,-2.59446,Entire home/apt,164,1,13,24/11/2021,0.74,63,327
44147331,Redcliffe Parade - No.2,125651447,Your Apartment,Central,51.44888,-2.59251,Entire home/apt,96,1,8,14/9/2021,0.46,63,325
44148271,Redcliffe Parade - No.3,125651447,Your Apartment,Central,51.44878,-2.59371,Entire home/apt,219,1,13,24/11/2021,0.75,63,303
44155795,AmyKnowles House,355294917,Amy,Eastville,51.47832,-2.54154,Private room,421,1,0,,,1,90
44237256,Berkeley Sq Pads - No.1,125651447,Your Apartment,Hotwells & Harbourside,51.4539,-2.60708,Entire home/apt,97,1,18,17/11/2021,1.03,63,356
44243987,Charming and Stylish Redland One Bedroom Apartment,65192629,Hopewell,Cotham,51.46811,-2.60213,Entire home/apt,98,2,4,13/6/2021,0.24,143,89
44271822,Entire Garden Flat in Central Clifton Location,143105608,Natalie,Clifton,51.45649,-2.60971,Entire home/apt,85,3,70,31/10/2021,4.05,1,22
44288816,Purple room overlooking the garden & Dundry Hills,18677372,Agata,Knowle,51.42965,-2.56999,Private room,25,3,2,21/11/2021,0.14,2,346
44289782,A beautiful and quirky Bristol home,223306473,Henry,Ashley,51.46592,-2.58072,Entire home/apt,145,2,11,17/10/2021,0.68,1,0
44299250,Queens Apartments MyCityHaven,51686051,Michael,Central,51.45639,-2.60512,Entire home/apt,122,2,33,17/12/2021,1.99,10,8
44302156,A dynamic warm artists house,357238006,Sandra,Easton,51.46825,-2.55441,Private room,25,1,1,6/9/2020,0.06,1,0
44310392,Belgrave Apartment 1 Clifton Bristol,333150984,Zahid,Clifton Down,51.46956,-2.6165,Entire home/apt,113,2,31,28/11/2021,1.89,4,169
44348593,Alma Studios in the Perfect Location - No 6,65192629,Hopewell,Clifton Down,51.46381,-2.60878,Entire home/apt,104,1,16,6/9/2021,0.97,143,237
44353419,A hidden period gem with spectacular gardens,331297556,Stephanie,Westbury-on-Trym & Henleaze,51.49242,-2.61732,Private room,70,1,1,27/9/2020,0.07,2,0
44369739,Alma Studios in the Perfect Location - No 5,65192629,Hopewell,Clifton Down,51.46385,-2.60904,Entire home/apt,104,1,28,5/12/2021,1.69,143,345
44369953,Alma Studios in the Perfect Location - No 7,65192629,Hopewell,Clifton Down,51.46419,-2.61023,Entire home/apt,97,1,12,15/9/2021,0.73,143,0
44370086,Alma Studios in the Perfect Location - No 4,65192629,Hopewell,Clifton Down,51.46266,-2.61052,Entire home/apt,104,1,34,12/11/2021,2.08,143,279
44378286,Immaculately clean!,60647444,Jeff,Hartcliffe & Withywood,51.41048,-2.60684,Private room,35,1,1,20/8/2020,0.06,2,21
44384310,1-3 bedroom bubble on friendly Gloucester Road,29674675,Prue,Bishopston & Ashley Down,51.47731,-2.58953,Private room,33,1,33,19/12/2021,1.94,2,320
44385020,Clifton 2 bed apartment - free parking & Prosecco,358137516,Katie,Clifton,51.45619,-2.61773,Entire home/apt,130,2,75,14/12/2021,4.56,1,71
44388002,Entire Flat near Clifton Village/Harbourside,143390860,Phil,Clifton,51.45171,-2.62178,Entire home/apt,70,3,35,19/12/2021,2.11,1,0
44415326,"Clare Street Condo, By StayBC",176181147,StayBC,Central,51.45475,-2.59646,Entire home/apt,110,2,30,28/11/2021,1.79,15,358
44456870,Stunning view,226540809,Sarah,Bishopsworth,51.4292,-2.61047,Private room,120,2,9,21/11/2021,0.57,1,83
44468816,Central Bristol garden apartment. Near harbour  .,18158631,Liza,Hotwells & Harbourside,51.44674,-2.60738,Entire home/apt,70,2,0,,,1,140
44511727,"Luxury, contemporary Georgian Apartment",359950028,Lee,Ashley,51.46154,-2.58598,Entire home/apt,101,2,44,17/12/2021,2.67,1,263
44517978,Hidden Gem with the best views in Central Bristol,12842036,Clare & Damion,Central,51.45657,-2.59775,Entire home/apt,250,2,18,28/11/2021,3.55,2,172
44518119,Perfect hideaway stone barn between Bath & Bristol,12842036,Clare & Damion,Brislington West,51.42586,-2.53769,Entire home/apt,250,2,52,5/12/2021,3.24,2,175
44526622,???Modern One bed Flat nr St Werburgh's Park???,90684209,Neil,Ashley,51.46888,-2.57566,Entire home/apt,75,2,35,10/10/2021,2.19,16,335
44528256,Chatfield Heights by StayBC,176181147,StayBC,Central,51.45242,-2.59719,Entire home/apt,120,2,34,5/12/2021,2.04,15,342
44529341,"The Cheltenham, by StayBC",176181147,StayBC,Central,51.45364,-2.59591,Entire home/apt,132,2,26,29/10/2021,1.55,15,346
44548587,???5%OFF???Mon to Fri Stay??? Business or Leisure,90684209,Neil,Ashley,51.46858,-2.57469,Entire home/apt,136,2,30,5/12/2021,1.9,16,357
44554165,Touch of luxury near Old City - parking available,100020162,Sam,Central,51.45414,-2.59003,Entire home/apt,147,3,71,1/11/2021,4.26,1,23
44554986,Double bedroom available,40197177,Anna,Hillfields,51.4792,-2.52119,Private room,60,1,0,,,1,89
44557861,"4/36 Big room in a shared flat, Super king bed",275250241,Renan,Clifton,51.45737,-2.61239,Private room,48,1,42,8/12/2021,2.57,9,177
44607272,Bright City Centre Space - Pritchard Studio 5,65192629,Hopewell,Central,51.45892,-2.5863,Entire home/apt,90,1,14,27/7/2021,0.86,143,0
44607769,Bright City Centre Apartment - Pritchard 9,65192629,Hopewell,Ashley,51.46025,-2.5842,Entire home/apt,115,1,10,20/6/2021,0.61,143,0
44608657,Bright City Centre Two Bedroom Apt - Pritchard 3,65192629,Hopewell,Ashley,51.46105,-2.58593,Entire home/apt,115,1,9,12/7/2021,0.55,143,0
44609618,Bright City Centre Space - Pritchard Studio 1,65192629,Hopewell,Ashley,51.46088,-2.5843,Entire home/apt,90,1,1,21/6/2021,0.16,143,0
44610315,Elegant Victorian Flat in Redland with Parking,49552186,Tom,Clifton Down,51.46914,-2.61008,Entire home/apt,92,1,131,19/12/2021,7.92,2,70
44639204,Bright City Centre Space- Pritchard Studio 2,65192629,Hopewell,Ashley,51.46108,-2.58524,Entire home/apt,90,1,3,1/8/2021,0.26,143,0
44639457,Bright City Centre Studio- Pritchard Studio 4,65192629,Hopewell,Ashley,51.45972,-2.58482,Entire home/apt,90,1,4,25/8/2021,0.34,143,0
44644873,"3/36 Double Room in a shared flat ,Clifton Area",275250241,Renan,Clifton Down,51.45843,-2.61192,Private room,48,1,52,27/11/2021,3.14,9,89
44652835,Bright City Centre Two Bedroom Apt - Pritchard 13,65192629,Hopewell,Ashley,51.45982,-2.58618,Entire home/apt,115,1,5,17/9/2021,0.75,143,0
44672013,Breathtaking Apartment Sea View Capacity,175128252,Team Gospodin,Lawrence Hill,51.45539,-2.58176,Entire home/apt,1000,1,0,,,5,365
44675060,Bright City Centre Space - Pritchard Studio 8,65192629,Hopewell,Ashley,51.46086,-2.5861,Entire home/apt,93,1,11,4/9/2021,1.9,143,11
44988856,Harbour side central location,25295818,Stuart,Hotwells & Harbourside,51.450035,-2.60651,Entire home/apt,120,3,10,29/11/2021,1.82,1,168
45095311,Stylish 1 bed flat in St George,219897,Clare,St George West,51.4632,-2.5445,Entire home/apt,60,2,2,12/12/2021,2,1,3
45095957,Alma Studios in Perfect Location- Alma 1,65192629,Hopewell,Clifton Down,51.46381,-2.60849,Entire home/apt,104,1,23,20/12/2021,1.57,143,281
45096180,Alma Studios In Perfect Location- Alma 2,65192629,Hopewell,Clifton Down,51.46395,-2.61012,Entire home/apt,119,1,42,27/11/2021,2.64,143,239
45096409,Alma Studios In The Perfect Location- Alma 3,65192629,Hopewell,Clifton Down,51.4629,-2.61008,Entire home/apt,104,1,20,16/12/2021,1.26,143,249
45150612,3 Bed in Amazing Location of Bedminster!,65192629,Hopewell,Southville,51.44447,-2.59329,Entire home/apt,182,1,0,,,143,0
45162416,The Bristolian - Stylish Vibrant Unique Garden,49919322,Rachel,Eastville,51.47843,-2.53983,Entire home/apt,106,10,7,17/10/2021,0.58,1,0
45279470,Elegant 1BD Flat With Period Features in Bristol,301178687,Emma,Central,51.45546,-2.59675,Entire home/apt,130,2,33,13/12/2021,2.89,1,125
45279689,Alma Studios - The Safe Room,65192629,Hopewell,Clifton Down,51.46241,-2.60997,Entire home/apt,102,1,57,5/12/2021,3.64,143,96
45283902,Redland Stay In Bespoke Home 2 of 2,236481623,Mairead,Cotham,51.47107,-2.60849,Entire home/apt,155,2,34,16/12/2021,4.93,18,357
45284159,Redland Stay In Bespoke Home 1 of 2,236481623,Mairead,Cotham,51.47094,-2.60855,Entire home/apt,162,2,52,19/12/2021,3.41,18,354
45286013,Beautiful and exclusive flat in Bristol,101267565,Aneta,Ashley,51.46348,-2.58688,Entire home/apt,84,1,28,4/12/2021,1.79,15,361
45293421,Double cabin bed in old factory building,64155688,Lou,St George West,51.46253,-2.54093,Private room,25,2,22,5/11/2021,1.45,1,0
45315639,Beautifully Designed Bristol Home,36771178,Kate,Easton,51.46321,-2.55591,Entire home/apt,257,2,32,20/12/2021,2.27,1,194
45326472,Lovely Large House with double room in Southville!,60920298,Matthew,Southville,51.44332,-2.60915,Private room,30,2,6,5/9/2021,0.4,1,80
45344222,5* Contemporary Redland Flat  with free parking,21456586,Richard,Cotham,51.47002,-2.60407,Entire home/apt,103,2,42,12/12/2021,2.98,1,27
45344867,Quiet spacious room for women,52991638,Penny,Ashley,51.47274,-2.58966,Private room,33,1,15,12/11/2021,0.97,1,116
45354891,First Class Triple Standard At Bristol,175128252,Team Gospodin,Central,51.45356,-2.59298,Entire home/apt,631,1,2,5/6/2021,0.14,5,344
45354964,Royal Double Standard At Bristol,175128252,Team Gospodin,Central,51.45305,-2.59282,Entire home/apt,605,1,2,4/8/2021,0.14,5,335
45356753,Spacious 3 Bed Family House & Garden Best of BS5!,15511062,Elwynne,Easton,51.4559,-2.55662,Entire home/apt,225,2,10,12/9/2021,1.45,1,0
45357444,Modern & Stylish 1 bed flat in Bristol,365762106,Ruth,Bishopston & Ashley Down,51.48324,-2.59897,Entire home/apt,94,1,33,13/12/2021,2.15,1,319
45361823,Bright Single Room,13093021,Katie,Central,51.46206,-2.60643,Private room,36,5,6,30/10/2021,0.42,3,9
45362067,OPP Apartments - Pooles Wharf,297800620,On Point Properties,Hotwells & Harbourside,51.4501,-2.61455,Entire home/apt,100,2,17,26/11/2021,1.09,1,363
45409850,"higgihaus (#3a, 2-3 Bed). Small Groups. Hip Location. Sleeps 4-6.",164934575,Luke,Ashley,51.46931,-2.59218,Entire home/apt,226,1,5,13/6/2021,0.33,12,0
45409857,"higgihaus (#3b, 2-3 Bed). Small Groups. Hip Location. Sleeps 4-6.",164934575,Luke,Cotham,51.46743,-2.59299,Entire home/apt,226,1,0,,,12,0
45449050,The Hubert #2 - Your Apartment,125651447,Your Apartment,Ashley,51.46057,-2.58575,Entire home/apt,96,1,4,27/5/2021,0.29,63,204
45465406,"A Lovely, Beautiful Apartment In Central Bristol",167740733,Elizabeth,Brislington West,51.43822,-2.55255,Entire home/apt,53,1,3,21/12/2021,3,1,92
45468120,"higgihaus (#46, 6 Bed ). Monday - Friday.",164934575,Luke,Clifton Down,51.46651,-2.60755,Entire home/apt,191,1,9,17/12/2021,1.53,12,253
45468126,"higgihaus (#3a, 4 Bed ). Monday - Friday. Whole House.",164934575,Luke,Ashley,51.46779,-2.59096,Entire home/apt,153,1,5,21/10/2021,0.33,12,239
